hash,author,date,repo,subject,project,confidence,automated
2cf3262c4355dc059e11b67eb73aeeeb96897a30,Ruben van der Linde,2025-07-01T01:15:47+02:00,opencatalogi,Merge pull request #305 from ConductionNL/feature/federation,14283/119/02,high,true
c2b7489242575209b5de78b3e3ed27c92e44a112,Ruben van der Linde,2025-07-01T01:13:12+02:00,opencatalogi,Fixes to the directory service,14283/119/02,low,false
e0cb95622b2dd185a2dd15031af8dd34d894ffeb,Ruben van der Linde,2025-07-01T00:32:57+02:00,opencatalogi,Ede - regie omgeving aanpassingen,14283/119/02,low,false
192372162dab26df42122add45bfccfeab6fa3ea,Ruben van der Linde,2025-06-30T08:15:30+02:00,opencatalogi,Merge pull request #304 from ConductionNL/feature/federation,14283/119/02,high,true
47f64c1079685333ae6468a78db6513a09905f03,Ruben van der Linde,2025-06-30T02:01:23+02:00,opencatalogi,Visual fixes,14283/119/02,low,false
16e82ec849999eab7f7edc8b0db258698edd3a7d,Ruben van der Linde,2025-06-30T00:14:27+02:00,opencatalogi,Lets use our own faceted search,14283/119/02,high,false
8a64892da797a2d24351f08c376bfcfa42e4bcfc,Ruben van der Linde,2025-06-29T22:57:55+02:00,opencatalogi,Hotfix on searching,14283/119/02,high,false
29aad34232d082fedc88a823400ce669169c898d,Ruben van der Linde,2025-06-29T22:29:13+02:00,opencatalogi,Fixed correctly searching,14283/119/02,high,false
b9f207e0064fc8825defa34732a65fa8afc256f0,Ruben van der Linde,2025-06-29T17:28:53+02:00,opencatalogi,Merge pull request #302 from ConductionNL/feature/federation,14283/119/02,high,true
94fb8e838d04298d1a9cde051b6ca92f8b80837e,Ruben van der Linde,2025-06-29T17:27:26+02:00,opencatalogi,Remove source from results,14283/119/02,low,false
9954e07b415cfc1597b9e58a1ca9fd0594312aa2,Ruben van der Linde,2025-06-29T00:17:30+02:00,opencatalogi,Working on date times,14283/119/02,low,false
9055955096a2a2818177401ab353e298282b6331,Ruben van der Linde,2025-06-28T22:16:22+02:00,opencatalogi,Merge pull request #301 from ConductionNL/feature/federation,14283/119/02,high,true
d430f999d1b2c8175c2f244a8707b2c2d566c6f1,Ruben van der Linde,2025-06-28T22:15:21+02:00,opencatalogi,Small cleanup on fixes,14283/119/02,low,false
245c54509d4d8c325ff68192046b335a5411261e,Ruben van der Linde,2025-06-28T22:07:07+02:00,opencatalogi,Hotfix bassed on reggresie matt,14283/119/02,low,false
18d97fbfc51491f3d0acffa749f42ca6110011a6,Ruben van der Linde,2025-06-28T16:15:11+02:00,opencatalogi,Merge pull request #300 from ConductionNL/feature/federation,14283/119/02,high,true
e05b1032ddd58c9591dc86a0fd60399eb081ad36,Ruben van der Linde,2025-06-28T16:13:38+02:00,opencatalogi,Bevindingen Ede 28-6 accept omgeving Mass action schermen (Tested on 0.7.3-beta.20),14283/119/02,low,false
118d9c979d77ce8777e1632d8a10368dbe220b9f,Ruben van der Linde,2025-06-28T09:10:36+02:00,opencatalogi,Merge pull request #299 from ConductionNL/feature/federation,14283/119/02,high,true
41ffb837b3b5c62e503ad3dd66d18fd3f8c382e5,Ruben van der Linde,2025-06-28T09:09:57+02:00,opencatalogi,Fixing publish and depublish button,14283/119/02,low,false
bbfee2ba7c474b4586c4ae3b30037f7e09fb29f6,Ruben van der Linde,2025-06-27T16:27:07+02:00,opencatalogi,Merge pull request #298 from ConductionNL/feature/federation,14283/119/02,high,true
e4674477370abdf4942c5c7ed8dbf43d4627aa42,Ruben van der Linde,2025-06-27T16:25:59+02:00,opencatalogi,Yolo,14283/119/02,low,false
1869f6276945b46465aab778062ac00a88537304,Ruben van der Linde,2025-06-27T13:04:49+02:00,opencatalogi,Many fixes,14283/119/02,low,false
aa390c1ffe88fc8016ff454119b3ae2856efe4db,Ruben van der Linde,2025-06-27T11:55:14+02:00,opencatalogi,Fix pagination,14283/119/02,low,false
c7d6e24e00bad39b49c7a14c142a1c79ae863112,Ruben van der Linde,2025-06-27T11:53:07+02:00,opencatalogi,Merge pull request #297 from ConductionNL/feature/federation,14283/119/02,high,true
eb0d6bdcec992d71cb9afa84141279ee958a7219,Ruben van der Linde,2025-06-27T11:50:31+02:00,opencatalogi,Fixed creating publications,14283/119/02,high,false
7827eaddef9f9da89519595a490903671af11463,Ruben van der Linde,2025-06-27T11:14:02+02:00,opencatalogi,Merge pull request #296 from ConductionNL/feature/federation,14283/119/02,high,true
82d4dab316d20a423aebbd34f9f10974c4ccb0d9,Ruben van der Linde,2025-06-27T11:13:10+02:00,opencatalogi,Add and update the modals,14283/119/02,low,false
10541b8657e6efbe0f0cbd4e61a8106623b3b17c,Ruben van der Linde,2025-06-27T11:02:24+02:00,opencatalogi,Fixes to the publication table,14283/119/02,high,false
dc40852623977c93953a947a26a09f6a284b18d5,Ruben van der Linde,2025-06-27T10:50:26+02:00,opencatalogi,Update the modals to say publication instead of object,14283/119/02,high,false
4e761c92129a2b708179f7eaa7aa6941af37d5cd,Ruben van der Linde,2025-06-27T10:33:02+02:00,opencatalogi,Lets lounch our brand new designs,14283/119/02,low,false
da60d8e058072cd80635229bf1be5051869af92e,Ruben van der Linde,2025-06-26T16:55:31+02:00,opencatalogi,Merge pull request #295 from ConductionNL/feature/federation,14283/119/02,high,true
821314618487917b2b5a2094df7d760c353d8689,Ruben van der Linde,2025-06-26T16:55:02+02:00,opencatalogi,Extend hotfix,14283/119/02,low,false
148f83e2077a01b486d7f5b358026058bd767939,Ruben van der Linde,2025-06-26T14:25:06+02:00,opencatalogi,Merge pull request #294 from ConductionNL/feature/federation,14283/119/02,high,true
bdebb9888fd7dfaed4b8eccc883a605c11fc0975,Ruben van der Linde,2025-06-26T14:24:49+02:00,opencatalogi,Ordering,14283/119/02,low,false
91a08c3e6a1a0684dceca16493740368a9c16706,Ruben van der Linde,2025-06-26T14:16:00+02:00,opencatalogi,Proper pagination,14283/119/02,low,false
3f078c8af8984288f235d20724bfb7b9e77b0be1,Ruben van der Linde,2025-06-26T07:41:24+02:00,opencatalogi,Merge pull request #293 from ConductionNL/feature/federation,14283/119/02,high,true
5da5a02b14ba3105e623a2e919dc8c0ca9e3e9fd,Ruben van der Linde,2025-06-26T07:40:34+02:00,opencatalogi,Bit more directory and styling fixes,14283/119/02,low,false
f61734c1cfeb31fb833524d70c380071d42e6cc3,Ruben van der Linde,2025-06-26T02:47:31+02:00,opencatalogi,Merge pull request #292 from ConductionNL/feature/federation,14283/119/02,high,true
18ef6ee0eac400d0753e2c0e43a1154312aecc00,Ruben van der Linde,2025-06-26T02:47:02+02:00,opencatalogi,Found another bad interface use,14283/119/02,low,false
7b4b3fcfee239caea9775162b9b4c6dad37a74dc,Ruben van der Linde,2025-06-26T00:52:34+02:00,opencatalogi,Merge pull request #291 from ConductionNL/feature/federation,14283/119/02,high,true
6244d477c19b7e6cdad3e17b96f16b679e65c112,Ruben van der Linde,2025-06-26T00:51:19+02:00,opencatalogi,Dirty filter fix,14283/119/02,high,false
50f36e2e027af260938323b434cf648061fdb802,Ruben van der Linde,2025-06-26T00:44:42+02:00,opencatalogi,Merge pull request #290 from ConductionNL/feature/federation,14283/119/02,high,true
d291d91b710a4c88d6bab4566c79722e1499b117,Ruben van der Linde,2025-06-26T00:43:47+02:00,opencatalogi,Cleaning up the logging,14283/120/02,low,false
f24e63336142bab13c64f9340cc38de9fde71524,Ruben van der Linde,2025-06-26T00:37:43+02:00,opencatalogi,Auto publish objects and/or attachments,14283/119/02,low,false
72fab30f0d1a121dacfffb481ba8f8a7e92f670e,Ruben van der Linde,2025-06-25T22:36:32+02:00,opencatalogi,Getting to work on object events,14283/120/02,medium,false
88ae8fe77f63a8c9a06a1439fc0afa27fba3943e,Ruben van der Linde,2025-06-25T22:13:23+02:00,opencatalogi,Merge pull request #289 from ConductionNL/feature/federation,14283/119/02,high,true
866d463b181d9c1d0543aa57d078e0cc7c1a9baa,Ruben van der Linde,2025-06-25T22:12:58+02:00,opencatalogi,Lets default directories to not available and not default,14283/120/02,high,false
cbcfb51fd79b827369f7b60185491c534b0018b0,Ruben van der Linde,2025-06-25T22:02:36+02:00,opencatalogi,Merge pull request #288 from ConductionNL/feature/federation,14283/119/02,high,true
bc456c322bb50649e0231c0e01499a762b0ac4d0,Ruben van der Linde,2025-06-25T22:02:05+02:00,opencatalogi,Fix for lege publicatie pagina;s,14283/119/02,low,false
5ab40f6d244d2cf83f1cfdf4f9a55af7e844d045,Ruben van der Linde,2025-06-25T21:49:18+02:00,opencatalogi,Merge pull request #287 from ConductionNL/feature/federation,14283/119/02,high,true
045858e6c698e316731ab89b073f7a699515df35,Ruben van der Linde,2025-06-25T21:48:33+02:00,opencatalogi,Let prevent a broadcast loop,14283/120/02,medium,false
9efee1f883197e751f9002bbb3a0657113cfe672,Ruben van der Linde,2025-06-25T21:39:42+02:00,opencatalogi,Merge pull request #286 from ConductionNL/feature/federation,14283/119/02,high,true
1886edd0d684141525b7c6c7499adbcb9c1097fc,Ruben van der Linde,2025-06-25T21:38:47+02:00,opencatalogi,lets use catalogId instead of catalog,14283/119/02,high,false
21f8ba5d9ce17cfe0dacc88bc05eb70a9a576276,Ruben van der Linde,2025-06-25T06:01:21+02:00,opencatalogi,Merge pull request #285 from ConductionNL/feature/federation,14283/119/02,high,true
bd2ad133b9e5cf9baa5a1d2b91f844c11f972c9f,Ruben van der Linde,2025-06-25T06:00:34+02:00,opencatalogi,ad id to catalog listing,14283/119/02,high,false
3ce4373c4a225da09dba36430f9ac709c4f88513,Ruben van der Linde,2025-06-24T21:06:46+02:00,opencatalogi,Merge pull request #284 from ConductionNL/feature/federation,14283/119/02,high,true
fb0b24d35fe28afb57deb1edbe4d680b98ca7237,Ruben van der Linde,2025-06-24T21:06:01+02:00,opencatalogi,Let return catalogi in our directory endpoint,14283/119/02,high,false
f8b919a59a316402f34b4364fc509489900d0b79,Ruben van der Linde,2025-06-24T20:23:37+02:00,opencatalogi,Merge pull request #283 from ConductionNL/feature/federation,14283/119/02,high,true
79e6fe4d516732dda8707a0630d702d683738ec2,Ruben van der Linde,2025-06-24T20:23:12+02:00,opencatalogi,/Directories should return a list of listings,14283/119/02,high,false
2e664a877ca68f89323b84a503ee6edbf13f21d2,Ruben van der Linde,2025-06-24T16:46:18+02:00,opencatalogi,Merge pull request #282 from ConductionNL/feature/federation,14283/119/02,high,true
d3f897a09565a8669ad863c863cb861db9cdc3f0,Ruben van der Linde,2025-06-24T16:42:10+02:00,opencatalogi,Lets fix useing the proper function.,14283/119/02,low,false
a671818ad0caeb24507dd75385d5ce96afaf9935,Ruben van der Linde,2025-06-24T01:23:02+02:00,opencatalogi,Merge pull request #281 from ConductionNL/feature/federation,14283/119/02,high,true
5c6b2b689341028beefa2aa860f6214b0130caa9,Ruben van der Linde,2025-06-24T01:21:25+02:00,opencatalogi,Last bit of clear up and testing,14283/119/02,low,false
3739ea566fbf6bbc2ad0664d1b430064b6cbb9b9,Ruben van der Linde,2025-06-24T00:18:39+02:00,opencatalogi,Clearing up the agegeted results,14283/119/02,low,false
6ff6fb3eb43ad136e4df3ba0dd570e0774bd87b0,Ruben van der Linde,2025-06-23T23:49:01+02:00,opencatalogi,Lets start agregating our search results (to make  this really work),14283/119/02,high,false
8a658ce91126b01c8cb724e0598d85fe9ce2f412,Ruben van der Linde,2025-06-23T22:48:23+02:00,opencatalogi,Lets start discovering other directories again,14283/119/02,low,false
5324e7493bf4b840727359cdb1d3215712a770d9,Remko Huisman,2025-06-20T17:50:19+02:00,opencatalogi,Merge pull request #280 from ConductionNL/master,14283/119/02,low,true
aeb6711eac651c4b39ce8e7473bb6f7f3468dcab,GitHub Action,2025-06-20T15:42:25+00:00,opencatalogi,Bump version to 0.7.2,14283/119/02,low,true
3abf4f6f0e4e032a87ea6e1fdd83a60d1cb6aa38,Remko,2025-06-20T17:42:13+02:00,opencatalogi,updated version,14283/119/02,low,false
7a4b32634f491281c35c61e14c79663d4d1c03c7,Remko Huisman,2025-06-20T17:24:33+02:00,opencatalogi,Merge pull request #279 from ConductionNL/up-version,14283/119/02,low,true
189778d6511f0169892f1f16fb60600d84496add,Remko,2025-06-20T17:23:51+02:00,opencatalogi,updated release workflow,14283/119/02,low,false
f436f89142686089047879155edc6665950c518c,Remko Huisman,2025-06-20T17:14:18+02:00,opencatalogi,Merge pull request #278 from ConductionNL/up-version,14283/119/02,low,true
5e5f4ef10c6420862c47aa96b1b632e999ce8698,Remko,2025-06-20T17:14:01+02:00,opencatalogi,upped version to 0.7,14283/119/02,low,false
853a8ab6b0e57f0910275af3471c9ce6497c2589,GitHub Action,2025-06-20T15:02:33+00:00,opencatalogi,Bump version to 0.6.75,14283/119/02,low,true
5e0302e326af07a075808bcd5b60baaf90eb8f13,Ruben van der Linde,2025-06-20T17:02:20+02:00,opencatalogi,Merge pull request #277 from ConductionNL/development,14283/119/02,low,true
3891b9914c3816a0939b3b5ac298f38bb19fbb9b,Remko Huisman,2025-06-19T14:06:20+02:00,opencatalogi,Merge pull request #276 from ConductionNL/hotfix-build,14283/119/01,low,true
f66755ec7ceeb170af38f22e7d8aafd0b3cd2d2a,Remko,2025-06-19T14:02:56+02:00,opencatalogi,Build fix,14283/119/01,low,false
3e6dcc17d6d644b41c46992999429ece3178e1ff,Remko,2025-06-19T13:53:19+02:00,opencatalogi,Merge branch 'development' into hotfix-build,14283/119/01,low,true
f08eeaca1870dcbcc6417b1dabd44d0383a70adb,Ruben van der Linde,2025-06-19T11:55:29+02:00,opencatalogi,Merge pull request #274 from ConductionNL/hotfix/new-serach-function,14283/119/02,low,true
5614834d62e33d538a21fceadb8d419d813048ad,Ruben van der Linde,2025-06-19T10:35:50+02:00,opencatalogi,Merge branch 'development' into hotfix/new-serach-function,14283/119/02,low,true
cb7e5bfb674e3a61aff8c7a730b1c1a69643d2fd,Ruben van der Linde,2025-06-19T07:27:17+02:00,opencatalogi,Lets add ordering,14283/119/02,low,false
a83c0fa9c4c38435aa616774baa07645569f51a3,Ruben van der Linde,2025-06-16T21:31:27+02:00,opencatalogi,Starting on a dymanic publications search example,14283/119/02,high,false
3c1641fea48cbce880fb0b0fd454199149f05edc,Remko Huisman,2025-06-16T09:57:59+02:00,opencatalogi,Merge pull request #273 from ConductionNL/feature/used-uses,14283/119/02,low,true
143275f06267dc8c21be98ced5e2e8815e119133,Ruben van der Linde,2025-06-13T17:00:20+02:00,opencatalogi,fixed results,14283/119/02,low,false
9786d27f20ac1b9dca76985458882a8145e45578,Ruben van der Linde,2025-06-13T16:36:46+02:00,opencatalogi,Fix for uses/used,14283/119/02,low,false
18256239b703de85665b453004edad8d195b50fc,Remko,2025-06-16T09:16:50+02:00,opencatalogi,Add used/uses to publications,14283/119/02,high,false
1842c3c394bf5ed2bbf06c44f26d8855a26a43f8,Ruben van der Linde,2025-06-15T00:03:57+02:00,opencatalogi,Get the proper count,14283/119/02,low,false
f449033527dcd9cca7ae0f90a4a13552c0e0ec79,Ruben van der Linde,2025-06-14T20:26:36+02:00,opencatalogi,Hooking the publication service into the new searchObects logic,14283/119/02,high,false
41f251aa724b91b4057c758aad401a1fd915a23d,Ruben van der Linde,2025-06-14T08:29:07+02:00,opencatalogi,Letsd double check to filter out non published files,14283/119/02,high,false
bbb0974e8c1e6fbcf86758f865e16f9109a3ff10,Ruben van der Linde,2025-06-13T17:00:20+02:00,opencatalogi,Oh noooz,14283/119/02,low,false
eefb1081c48d32701d422844e62ddc6434401996,Ruben van der Linde,2025-06-13T16:36:46+02:00,opencatalogi,Fix for uses/used,14283/119/02,low,false
d5d16e96fd563529445093ab13e44f1b611fc5bf,Ruben van der Linde,2025-06-13T11:43:57+02:00,opencatalogi,Add used/uses to publications,14283/119/02,high,false
7f5834d6f14a18fd59bf2bcf20c2f48e4d8eb83c,Ruben van der Linde,2025-06-12T16:52:15+02:00,opencatalogi,Downloading zip archives of publications,14283/119/02,high,false
0a3b65689bdcb8da8df06defae86a52e70fac498,Remko Huisman,2025-06-12T12:36:13+02:00,opencatalogi,Merge pull request #272 from ConductionNL/feaure/file-tags,14283/119/02,low,true
8573f98c9fc758664ae686b92e2eabfcb5b24566,Remko,2025-06-12T12:24:57+02:00,opencatalogi,Update attachment tags,14283/119/02,low,false
e64126f97d31d36413c0d6a3870936cad3b04cc6,Remko,2025-06-12T09:42:18+02:00,opencatalogi,Small attachment fix,14283/119/02,low,false
d5f107d74aed64b4c7bec53a50257ecfd3b7ddf3,Remko,2025-06-12T09:42:18+02:00,opencatalogi,Small attachment fix,14283/119/02,low,false
daa5369c7b039297fede9fc8668d947a5727fc02,Ruben van der Linde,2025-06-10T09:29:34+02:00,opencatalogi,Disable wrongfull cron,14283/120/02,high,false
4ede5c0f7539c996c7d53af33b78d34a212e3115,Ruben van der Linde,2025-06-08T23:38:21+02:00,opencatalogi,Lets add all the new modal to the views,14283/119/02,medium,false
0e4e95f5384c34e0ddb2350eee73a2722f98f908,Ruben van der Linde,2025-06-08T23:17:27+02:00,opencatalogi,Add proper label,14283/119/02,low,false
281a169ffb43114604aabbd876a9fa13f2f5fa9c,Ruben van der Linde,2025-06-08T23:11:11+02:00,opencatalogi,Lets start working on the new generic ui elements,14283/119/02,low,false
8923a536baebfbec143b461e7f071bd0b505e6cf,Remko Huisman,2025-06-06T16:03:14+02:00,opencatalogi,Merge pull request #270 from ConductionNL/publication-list-fix,14283/119/02,high,true
31cf768837b88ccb60987870c975c91ea9ed2ce2,Remko,2025-06-06T16:02:38+02:00,opencatalogi,small fix,14283/119/02,low,false
ceea31c38bece729ae6297334b85d9b30ee62285,Alex,2025-06-06T14:39:59+02:00,opencatalogi,Merge pull request #269 from ConductionNL/feature/OP-481/close-after-click,14283/119/02,low,true
cde9cb3da98429b4d98b399381170340c654529a,Alex Rekachynskyi,2025-06-06T12:50:57+02:00,opencatalogi,Added propety close-after-click to every NcActionButton,14283/119/02,low,false
fd22fa8fd88f47f4d743c8b6a07c7ba5a833e148,Remko Huisman,2025-06-04T12:48:49+02:00,opencatalogi,Merge pull request #268 from ConductionNL/hotfix/organization-schema,14283/120/01,high,true
5205b366847726d5c63e2efdd3091c5fa6fa33a7,Remko,2025-06-04T12:48:40+02:00,opencatalogi,Updated page,14283/119/02,low,false
c2a940eee569fee482129de5e4de527ac9c4db32,Remko,2025-06-04T12:33:56+02:00,opencatalogi,Updated organization schema required from title to name,14283/120/01,high,false
c87ea9c20e8282a2d70e51f87cc15305359ff93e,Remko Huisman,2025-06-03T16:02:40+02:00,opencatalogi,Merge pull request #267 from ConductionNL/feature/OP-475/attachment-tags,14283/119/02,low,true
5def79ce0b53dd3732e44d063117c68a7a4c7b0b,Remko,2025-06-03T16:02:05+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactore/openregisters-0.2' into feature/OP-475/attachment-tags,14283/119/02,medium,true
ce82315acf1844852721296f8041f7078cacba86,Remko Huisman,2025-06-03T15:58:11+02:00,opencatalogi,Merge pull request #266 from ConductionNL/feature/OP-471/edit-tags,14283/119/02,low,true
0a1392386bf02302a075bf42d44f98a4db485141,Remko,2025-06-03T15:56:28+02:00,opencatalogi,cleanup,14283/119/02,low,false
d09003e1cbb470e8093fb5ad55178d12267af033,Remko,2025-06-03T15:15:44+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactore/openregisters-0.2' into feature/OP-471/edit-tags,14283/119/02,medium,true
ccd0eb4ae05d84369e3731a1f678a2f2dc29b9e6,Remko Huisman,2025-06-03T15:14:57+02:00,opencatalogi,Merge pull request #265 from ConductionNL/feature/op-473/remove-attachment,14283/119/02,low,true
1b4e0e9ecb284855b48e01fa4972b817a20b133e,Remko,2025-06-03T15:10:53+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactore/openregisters-0.2' into feature/op-473/remove-attachment,14283/119/02,medium,true
0334da6291f81402d9f4753f7d1828a91f1ae734,Remko Huisman,2025-06-03T15:10:06+02:00,opencatalogi,Merge pull request #264 from ConductionNL/feature/OP-427/publish-depublish,14283/119/02,low,true
7db01589113cbe0ff2bae88f37643a76a9ee8e90,Remko,2025-06-03T14:27:29+02:00,opencatalogi,updated long url,14283/119/02,low,false
fdfaba19166c95f180ffb58bb1e987a99d213d58,Remko,2025-06-03T14:18:35+02:00,opencatalogi,cleanup,14283/119/02,low,false
b05f4208ba6d2c1ad703dfbcc106be05c99ef63c,Remko,2025-06-03T14:07:40+02:00,opencatalogi,fixed labels,14283/119/02,low,false
c8e41332b097db070606ba32b85c753163783226,Remko,2025-06-03T13:20:51+02:00,opencatalogi,cleanup,14283/119/02,low,false
4e02785a03909da9d1bce284778bb13972521514,Remko,2025-06-03T13:07:47+02:00,opencatalogi,Cleanup,14283/119/02,low,false
d7d05471f6eb4f4eb0b19eeb281f80f4fd0edf37,Remko,2025-06-03T12:52:10+02:00,opencatalogi,Merge branch 'feature/OP-471/edit-tags' into feature/OP-475/attachment-tags,14283/119/02,low,true
daaaac3d51d8ba92e02e2dd783149aec32abd945,Remko,2025-06-03T12:49:02+02:00,opencatalogi,Merge branch 'feature/OP-471/edit-tags' into collection/attachment-fe-fixes,14283/119/02,low,true
cc87509e861390d251edc5240fd24f97d0c4ea9b,Remko,2025-06-03T12:47:58+02:00,opencatalogi,Added stop editing button,14283/119/02,low,false
52fe1a7ce523fd682717881995485ab3f9da5b9c,Ruben van der Linde,2025-06-03T12:47:25+02:00,opencatalogi,hotfix/menu-pages-controllers,14283/119/02,low,false
ff4230770607fd773ab396aa8a5d0df91efeb581,Remko,2025-06-03T12:44:15+02:00,opencatalogi,fix,14283/119/02,low,false
7211f62c6100fa4e90b2232efde576a386ee4b80,Remko,2025-06-03T12:41:58+02:00,opencatalogi,Merge branch 'feature/op-473/remove-attachment' into collection/attachment-fe-fixes,14283/119/02,low,true
664e696fd38c684489a29f919f03da85967f9475,Remko,2025-06-03T12:40:24+02:00,opencatalogi,Added file delete modal and function,14283/119/02,low,false
2027c339c09af2ea54dbec0d3eacd109920e2b36,Remko,2025-06-03T11:56:06+02:00,opencatalogi,cleanup,14283/119/02,low,false
e9f4692ecfd34ab79fee42daeebc0945cdd158be,Remko,2025-06-03T11:55:35+02:00,opencatalogi,cleanup,14283/119/02,low,false
28f51cd730737388e263f84903c8d4d247c90941,Remko,2025-06-03T11:52:14+02:00,opencatalogi,Merge branch 'feature/OP-427/publish-depublish' into collection/attachment-fe-fixes,14283/119/02,low,true
9fd862b605dbed4b3006ebfb23f008ab0485e468,Remko,2025-06-03T11:52:05+02:00,opencatalogi,Added publish/depublish file,14283/119/02,low,false
aed53e42c4fca2076f83139412790ac970578b70,Remko,2025-06-03T11:46:05+02:00,opencatalogi,Updated publish flow,14283/119/02,low,false
287fae8d356abd9fd125f3dcdfc19964442b5db9,Remko,2025-06-03T11:41:19+02:00,opencatalogi,Merge branch 'refactore/openregisters-0.2' into feature/OP-427/publish-depublish,14283/119/02,medium,true
440798822a0259dfaa0a220b7bf7643dc59e0254,Remko,2025-06-03T11:41:08+02:00,opencatalogi,Merge branch 'refactore/openregisters-0.2' into collection/attachment-fe-fixes,14283/119/02,medium,true
ae834e173558dcb7871cef27a725726b2d4ba67f,Remko Huisman,2025-06-03T11:39:49+02:00,opencatalogi,Merge pull request #263 from ConductionNL/multiple-features,14283/119/02,low,true
377fcd8601ad161ece4ca07cc87b4bb4c0f500b7,Remko,2025-06-03T11:38:19+02:00,opencatalogi,Merge branch 'feature/OP-468/unnecessary-actions-removed' into multiple-features,14283/119/02,low,true
2c23fd2f3ca0085cc5b8253e6239c257bd8455f8,Remko,2025-06-03T11:38:09+02:00,opencatalogi,Merge branch 'feature/OP-469/catalogi-tabs' into multiple-features,14283/119/02,high,true
7bdc2f4182cf55d27edad10d965f884cbd670616,Remko,2025-06-03T11:37:58+02:00,opencatalogi,Merge branch 'feature/OP-467/delete-publications' into multiple-features,14283/119/02,high,true
b6a5718c67a14e11b9382b12d72c02c92232e4da,Remko,2025-06-03T11:37:48+02:00,opencatalogi,Merge branch 'multiple-features' into feature/OP-467/delete-publications,14283/119/02,high,true
d684ba225e4b57a7ca86009cb5aa00eb031b7409,Remko,2025-06-03T11:37:29+02:00,opencatalogi,Merge branch 'feature/OP-470/organisation-select' into multiple-features,14283/120/01,high,true
8d7fc591564e4c08169ad4e8f31af68ecf37684d,Remko,2025-06-03T11:27:55+02:00,opencatalogi,WIP edit tag,14283/119/02,low,false
4d9886e8643e707c3b533921c4f3cf5e16b17069,Remko,2025-06-03T11:27:55+02:00,opencatalogi,WIP edit tag,14283/119/02,low,false
1011e1df2f6da425a52def14c369221c361ddc1d,Remko,2025-06-03T11:26:53+02:00,opencatalogi,Merge branch 'refactore/openregisters-0.2' into feature/OP-471/edit-tags,14283/119/02,medium,true
0e2565f980c745b78fd5c083fc0a82fde1b039ce,Ruben van der Linde,2025-06-03T09:35:16+02:00,opencatalogi,Merge branch 'hotfix/zuiddrecht' into refactore/openregisters-0.2,14283/119/02,medium,true
201bf930371a7b36d6af4cc70ca916be7d4de3b3,Ruben van der Linde,2025-06-02T16:04:15+02:00,opencatalogi,Fix for unfair objectservice use,14283/119/01,high,false
a8f7bb22bf5b2cf4157b89892eb65f00a7ab5e2d,Ruben van der Linde,2025-06-02T15:32:46+02:00,opencatalogi,Merge branch 'refactore/openregisters-0.2' into hotfix/zuiddrecht,14283/119/02,medium,true
ac889270368316fe8e8f0194c8b0aa9254a81822,Ruben van der Linde,2025-06-02T15:32:15+02:00,opencatalogi,Merge branch 'refactore/openregisters-0.2' of https://github.com/ConductionNL/opencatalogi into refactore/openregisters-0.2,14283/119/02,high,true
2b99482504748b3ed5c03fa71635a77128774bd2,Ruben van der Linde,2025-06-02T15:32:14+02:00,opencatalogi,Lets have catalogi list the available schema's,14283/119/02,high,false
524e8816e96f5f8bb37e90b3ed4881c72311bd61,Alex,2025-06-02T15:16:49+02:00,opencatalogi,Merge pull request #262 from ConductionNL/feature/OP-469/catalogi-tabs,14283/119/02,high,true
fdff91bdfc41af29ff3931b8f19831383cf1f9e8,Alex Rekachynskyi,2025-06-02T15:15:57+02:00,opencatalogi,Actions removed,14283/119/02,low,false
8c2dc3f7be1a518ec37691738be23a6d93890cdf,Alex,2025-06-02T14:55:24+02:00,opencatalogi,Merge pull request #259 from ConductionNL/feature/OP-467/delete-publications,14283/119/02,high,true
32ab4c820d8bccb701335257201c7951a593c597,Alex Rekachynskyi,2025-06-02T14:54:15+02:00,opencatalogi,Correct Tabs on Catalogi detail,14283/119/02,high,false
159d8e6508a918df953bcab027f1614c379ff0b1,Alex,2025-06-02T14:14:00+02:00,opencatalogi,Merge pull request #261 from ConductionNL/feature/OP-470/organisation-select,14283/120/01,high,true
2d6a5d4ca400f93ab485a3f119706d6fba738ec3,Alex,2025-06-02T14:13:47+02:00,opencatalogi,Merge pull request #260 from ConductionNL/feature/OP-468/unnecessary-actions-removed,14283/119/02,low,true
f519068a680c0c0ecc0709f7e3741b9f68719490,Alex Rekachynskyi,2025-06-02T14:06:16+02:00,opencatalogi,typos and logs removed,14283/120/02,low,false
4ca92bfe20fa779d4f83a7026ff7dd2bb25df14b,Ruben van der Linde,2025-06-02T13:19:41+02:00,opencatalogi,Lets give better directory responces,14283/119/02,low,false
a8adfc964801fd518bbef70e90d424aea8d2912f,Alex Rekachynskyi,2025-06-02T13:08:31+02:00,opencatalogi,organisation labels are visible on selectbox,14283/120/01,high,false
5ee57e57a6bb4b44b41a8c7df62fd121e3bbacc6,Alex Rekachynskyi,2025-06-02T12:49:40+02:00,opencatalogi,Unnecessary actions removed,14283/119/02,low,false
439b5f5dbc1946e2f497d4cc941afed17d1b5780,Ruben van der Linde,2025-06-02T12:21:15+02:00,opencatalogi,Merge branch 'hotfix/zuiddrecht' into refactore/openregisters-0.2,14283/119/02,medium,true
