"id","type","organisatieType","samenwerkingtype","naam","website","e-mailadres","telefoonnummer","cbsCode","deelnemers","status","sector","geregistreerd_door","@self.organisation","@self.published"
"0a8ff0f2-d476-5619-a3af-02d96589d161",Leverancier,Leverancier,,GoBright,https://gobright.com/nl,test.vng.swc+C@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Leverancier,"0a8ff0f2-d476-5619-a3af-02d96589d161","2024-08-21T12:18:13+00:00"
"0a8ff0f2-d476-5619-a3af-02d96589d161",Leverancier,Leverancier,,GoBright,https://gobright.com/nl,test.vng.swc+C@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Gemeente,c345d2bc-98b4-4fa9-8aa3-21ba885375a0,"2024-06-10T10:54:51+00:00"
"8749612a-f3a4-50ba-999d-18e281116dec",Leverancier,Leverancier,,GOconnectIT,,,,,,Actief,Gemeenten,Gemeente,af185a56-58cd-4a45-88b0-9e7d34f398d8,"2024-05-06T13:07:25+00:00"
cd95f158-8a63-5ced-a785-23aa8f4de589,Leverancier,Leverancier,,GoNitro,,,,,,Actief,Gemeenten,Gemeente,"098fa2df-f721-4d5d-802f-d555af15639d","2022-09-05T15:54:01+00:00"
d9e2d4a8-b126-52a7-b871-d1d68a6e6719,Leverancier,Leverancier,,GoodHabitz,,,,,,Actief,Gemeenten,Gemeente,"11116e43-889d-4f50-92eb-ce630ebafd9e","2025-06-26T13:26:54+00:00"
"2b681c0a-24ba-5f88-99d7-163cc7f805c7",Leverancier,Leverancier,,Google,,,,,,Actief,Gemeenten,Samenwerking,f2c882ad-140b-430e-ad08-a279556c5e66,"2024-07-09T11:12:29+00:00"
"5545a578-9b48-5045-b869-34f6b6fd7f19",Leverancier,Leverancier,,Goudappel,,,,,,Actief,Gemeenten,Gemeente,"098fa2df-f721-4d5d-802f-d555af15639d","2022-09-06T11:38:46+00:00"
"4b286067-258b-5c70-b66d-5c78aa1bb39c",Leverancier,Leverancier,,Goudappel Coffeng,,,,,,Actief,Gemeenten,Gemeente,"79a9341e-decf-4010-b2d3-f30d82f4e450","2021-11-10T13:14:48+00:00"
fa71afa1-a3a4-57d3-8ed4-f2e194f2f882,Leverancier,Leverancier,,Gouw Informatie Technologie,https://www.gouwit.nl,test.vng.swc+M@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Leverancier,fa71afa1-a3a4-57d3-8ed4-f2e194f2f882,"2014-03-26T10:13:27+00:00"
"8bd92552-0829-50d3-af62-ea85b5080711",Leverancier,Leverancier,,GouwIT,,,,,,Actief,Gemeenten,Gemeente,"9b0411ba-41da-4a15-9eaa-42b624dba40c","2021-12-17T11:56:40+00:00"
"5ad0e546-fbce-56df-8a41-8b91eca9099c",Leverancier,Leverancier,,GoVocal (voorheen CitizenLab),,,,,,Actief,Gemeenten,Gemeente,"91a2ab0f-25aa-43bd-b4e6-c8ef360fa0f2","2024-01-11T14:54:56+00:00"
c8d95be3-03f9-5f48-a95d-e3d229bce87d,Leverancier,Leverancier,,GPS.NV/PAXTON,,,,,,Actief,Gemeenten,Gemeente,"8a608d38-6e03-4853-8a73-9e81f3c8d126","2015-03-05T16:35:39+00:00"
"0b71ff57-0074-535b-a424-41139ae3e579",Leverancier,Leverancier,,Graafmelding.nl BV,,,,,,Actief,Gemeenten,Gemeente,"4eea92fd-7757-46dd-bb2a-7c83a81558bd","2014-07-23T15:04:36+00:00"
dad51078-c4b3-5602-ba15-9ce80e44809a,Leverancier,Leverancier,,GraydonCreditsafe,,,,,,Actief,Gemeenten,Gemeente,"751d7216-3be5-4ab2-9d95-40bdbc4444ec","2023-01-12T10:01:21+00:00"
f6b730cf-2d0a-50c0-8f4d-accbd86b2739,Leverancier,Leverancier,,Graylog,,,,,,Actief,Gemeenten,Gemeente,e033b25b-3b17-4b55-a1f8-2c40a3ece8a7,"2020-06-09T11:05:31+00:00"
"8d66a9d6-c87d-507f-bcf4-253c147d8b4e",Leverancier,Leverancier,,Green Valley,,,,,,Actief,Gemeenten,Gemeente,"26f29531-8849-490d-a7d7-2836e6fd4da3","2017-07-14T11:36:20+00:00"
dc758d4b-ee2b-5893-90eb-2a10500df759,Leverancier,Leverancier,,Green Valley Belgium,https://www.greenvalleybelgium.be,test.vng.swc+Mar@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Leverancier,dc758d4b-ee2b-5893-90eb-2a10500df759,"2023-08-15T16:17:54+00:00"
f8c539aa-cf66-5e6d-84c7-02a303739d5b,Leverancier,Leverancier,,Green Valley Solutions N.V,,,,,,Actief,Gemeenten,Gemeente,"098fa2df-f721-4d5d-802f-d555af15639d","2022-09-06T10:58:03+00:00"
a9de3069-e61b-582c-b89f-f8ab437b9c2f,Leverancier,Leverancier,,Greenpoint Advies,https://www.greenpointadvies.nl,test.vng.swc+Th@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Leverancier,a9de3069-e61b-582c-b89f-f8ab437b9c2f,"2014-03-26T10:13:27+00:00"
a9de3069-e61b-582c-b89f-f8ab437b9c2f,Leverancier,Leverancier,,Greenpoint Advies,https://www.greenpointadvies.nl,test.vng.swc+Th@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Gemeente,ab8c21a3-105a-437c-be7e-41553dff6dc4,"2022-01-05T17:31:04+00:00"
"51f42666-6bd2-5d9e-8264-8f06cbcbf2fe",Leverancier,Leverancier,,Greenshot,,,,,,Actief,Gemeenten,Samenwerking,"769b4359-b891-4198-b924-86e1bb7f6cdd","2020-06-09T14:18:42+00:00"
"08a8dc80-6dec-50ee-9572-85f85523cfa0",Leverancier,Leverancier,,GRIPP,,,,,,Actief,Gemeenten,Gemeente,"905dbf9e-94a6-4ddd-9778-77e69f3900f1","2023-12-13T14:33:45+00:00"
"5afca095-dbb8-53f1-b5c4-a0d53fcc12f9",Leverancier,Leverancier,,Gripvol,,,,,,Actief,Gemeenten,Samenwerking,f2c882ad-140b-430e-ad08-a279556c5e66,"2024-07-16T09:36:02+00:00"
"373c8796-56c0-5502-8c8e-8dc62a8507cc",Leverancier,Leverancier,,Groenestein Beheersoftware,https://www.gbor.nl,test.vng.swc+Mh@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Leverancier,"373c8796-56c0-5502-8c8e-8dc62a8507cc","2014-03-26T10:13:27+00:00"
"373c8796-56c0-5502-8c8e-8dc62a8507cc",Leverancier,Leverancier,,Groenestein Beheersoftware,https://www.gbor.nl,test.vng.swc+Mh@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Gemeente,"8adeb567-defe-4dd0-8887-f1c01889308c","2015-09-15T14:07:20+00:00"
e80be17b-aa48-53c7-8f03-cb0b32cb4438,Leverancier,Leverancier,,Groeneveld,,,,,,Actief,Gemeenten,Gemeente,"6ea9357b-c6cb-4702-8e95-baafeaa6b38c","2018-10-26T14:14:25+00:00"
cd191235-cf82-5f15-be12-76e894030af0,Leverancier,Leverancier,,Groninger Archiefnet,,,,,,Actief,Gemeenten,Gemeente,db7fdd84-bdfd-41d6-8641-0f1e2a954c25,"2018-11-15T11:02:31+00:00"
"3bcb75a2-a5ed-5f67-9cc9-f1c4db48702a",Leverancier,Leverancier,,Groningse Kredietbank (GKB),,,,,,Actief,Gemeenten,Gemeente,e7b34d5f-6917-4aef-8753-bfcb3d07660b,"2018-12-31T17:58:10+00:00"
e20d7fe9-1716-5857-a628-68e893c9fdb6,Leverancier,Leverancier,,Grontmij,,,,,,Actief,Gemeenten,Gemeente,e7b34d5f-6917-4aef-8753-bfcb3d07660b,"2018-12-31T17:58:33+00:00"
"8c8a4c1d-c099-56d8-947c-b51e54d3125f",Leverancier,Leverancier,,GroupSecure,,,,,,Actief,Gemeenten,Gemeente,"3fa41daf-5e2d-4da2-a5a8-af0ed195ec13","2023-04-25T16:06:45+00:00"
"3d947c82-2404-568a-9a53-ce1546187dd6",Leverancier,Leverancier,,Groupsecure B.V.,,,,,,Actief,Gemeenten,Gemeente,b0eea343-8d48-4144-a80d-2022d60c097f,"2019-11-26T15:46:28+00:00"
e0f22785-be30-59b8-a889-1ce5b70147f9,Leverancier,Leverancier,,GSD automatisering,,,,,,Actief,Gemeenten,Gemeente,ab8c21a3-105a-437c-be7e-41553dff6dc4,"2022-01-05T16:05:46+00:00"
"32fbff9a-4384-5e8f-800b-e856ee2a6ff7",Leverancier,Leverancier,,GTC,,,,,,Actief,Gemeenten,Gemeente,"38b6a38e-991a-4940-b499-e362b38d2feb","2017-12-04T15:07:06+00:00"
"00147ee8-941c-59c3-a718-10b6f414c958",Leverancier,Leverancier,,Gunnebo,,,,,,Actief,Gemeenten,Gemeente,"3a6aa04a-11ff-4ee5-9424-d65c8eb0b6bd","2021-04-06T10:14:08+00:00"
b0b9b690-2015-5c5a-9628-5dad561c11b7,Leverancier,Leverancier,,Guthcad,,,,,,Actief,Gemeenten,Gemeente,db7fdd84-bdfd-41d6-8641-0f1e2a954c25,"2017-06-30T10:58:33+00:00"
"2c95967c-b795-5f57-8315-60c4a11bc0d9",Leverancier,Leverancier,,GW Crossmedia,,,,,,Actief,Gemeenten,Gemeente,"3f8a0f92-979c-4cae-9ddf-7147a036d60b","2023-06-09T11:12:44+00:00"
f6c8465c-6e93-5211-99bb-e9f3708f0134,Leverancier,Leverancier,,GX,,,,,,Actief,Gemeenten,Gemeente,"1f41e9e0-ac4d-471d-850a-9c083103667d","2014-08-27T15:18:51+00:00"
"22815d68-45ef-5a56-8cf6-d564653e33f2",Leverancier,Leverancier,,GX Software,,,,,,Actief,Gemeenten,Gemeente,cb634d57-2b5f-4a03-9be4-d04c483853a7,"2017-12-01T15:57:09+00:00"
a38a6104-f7e1-5d50-b910-14e059c54708,Leverancier,Leverancier,,H.D.S.,,,,,,Actief,Gemeenten,Gemeente,"098fa2df-f721-4d5d-802f-d555af15639d","2022-08-30T09:12:17+00:00"
de5f90ba-e294-5daf-9fd6-a1d1d01d989d,Leverancier,Leverancier,,H2 hydrogenic,https://www.hydrogenic.nl/pages/producten.xhtml,test.vng.swc+Daa@gmail.com,,,,Actief,Gemeenten,Leverancier,de5f90ba-e294-5daf-9fd6-a1d1d01d989d,"2015-02-03T16:57:42+00:00"
"1206a137-cf80-53da-a997-56f60799fee9",Leverancier,Leverancier,,H2Go,,,,,,Actief,Gemeenten,Gemeente,"751d7216-3be5-4ab2-9d95-40bdbc4444ec","2016-05-30T08:25:24+00:00"
"19079b0b-5905-5be8-b0d8-3ceb56d4b2dd",Leverancier,Leverancier,,H2L OfficeSolution,,,,,,Actief,Gemeenten,Gemeente,"91a2ab0f-25aa-43bd-b4e6-c8ef360fa0f2","2022-02-25T11:54:24+00:00"
f6cdca72-fdcc-590f-ba4f-67de1bf725f7,Leverancier,Leverancier,,Haboes,,,,,,Actief,Gemeenten,Gemeente,e5cb9f1e-3c9f-4a61-b903-651d139a1d43,"2020-04-30T12:18:28+00:00"
bd8fbbb0-9222-541a-b96d-e355ec7e4155,Leverancier,Leverancier,,HAGO Electronics,,,,,,Actief,Gemeenten,Samenwerking,f85a6bf9-4478-481b-a1b6-d7a5ea1fa647,"2018-08-21T11:04:16+00:00"
"0aa0324f-550c-5ae4-a155-bda24d684087",Leverancier,Leverancier,,HalloWerk,,,,,,Actief,Gemeenten,Samenwerking,b84d6d5a-aa9d-4500-90f7-a02545e41797,"2022-03-08T15:56:30+00:00"
"406ed7ba-6d77-5fc3-93b9-85b1b1d72f9d",Leverancier,Leverancier,,Hammock,,,,,,Actief,Gemeenten,Gemeente,c46223c8-bdca-44e2-b0c0-d6e266257ea9,"2023-06-26T16:01:14+00:00"
"202c37d5-eeb4-5807-828d-e6dc26fe3a66",Leverancier,Leverancier,,Harbers Solutions,,,,,,Actief,Gemeenten,Gemeente,e9bf3b82-2033-44cb-8b49-884dc4d25540,"2024-06-20T15:29:30+00:00"
d776fa82-7c57-5f96-93d0-d5b6d91e64cd,Leverancier,Leverancier,,Harbers Solutions BV,https://www.trinico.nl,test.vng.swc+Wim@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Leverancier,d776fa82-7c57-5f96-93d0-d5b6d91e64cd,"2014-07-15T12:08:45+00:00"
"6778fd53-e0a3-5f6f-af17-a761a6907ea1",Leverancier,Leverancier,,Haskoning,,,,,,Actief,Gemeenten,Gemeente,db3b997f-5a48-4133-bd9d-5695acf2a521,"2023-06-12T12:44:58+00:00"
d85af9fb-53e2-588c-89fd-714101bc03f0,Leverancier,Leverancier,,Hasselblad,,,,,,Actief,Gemeenten,Gemeente,"79a9341e-decf-4010-b2d3-f30d82f4e450","2021-06-08T12:17:00+00:00"
"891c4320-994d-5ac9-bfc3-eec378b9b072",Leverancier,Leverancier,,HawarIT,https://www.hawarit.com,test.vng.swc+C@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Leverancier,"891c4320-994d-5ac9-bfc3-eec378b9b072","2015-05-28T16:05:36+00:00"
"19982667-b128-584a-a70b-7238f32a07b9",Leverancier,Leverancier,,Haza-Data,,,,,,Actief,Gemeenten,Gemeente,"098fa2df-f721-4d5d-802f-d555af15639d","2022-09-07T15:34:51+00:00"
"0fcd1f6b-5836-50fb-8914-93e301569bbc",Leverancier,Leverancier,,Heartbeat Development,,,,,,Actief,Gemeenten,Gemeente,"4d385e00-86bb-423e-86dc-1ec0629b5200","2016-04-04T13:41:27+00:00"
ce5154b4-fc62-5411-af69-c16270d93aa1,Leverancier,Leverancier,,Hecla,,,,,,Actief,Gemeenten,Gemeente,"563593bf-81ce-4877-aa87-759b12d821b3","2017-01-17T15:41:31+00:00"
cb2cf596-320f-5992-8b85-7389b514e920,Leverancier,Leverancier,,Hecla Professional,,,,,,Actief,Gemeenten,Samenwerking,"49f17690-c60f-4d1e-844c-4e84d473e39a","2017-12-14T13:59:42+00:00"
"253f1a3b-cd09-5694-a29f-c484a184a095",Leverancier,Leverancier,,Hedaal B.V.,,,,,,Actief,Gemeenten,Samenwerking,"0830b6df-4965-4306-97f4-5d0e15b165a0","2018-11-15T16:56:00+00:00"
ceb2afae-d6ae-5fba-bc51-16ff273c0ddb,Leverancier,Leverancier,,Heijmans,,,,,,Actief,Gemeenten,Gemeente,"9e903d5f-9d6e-42f6-8c40-43ef3f1cd3d6","2015-04-24T12:08:08+00:00"
"20e6c3b0-3471-5af3-96ec-e385f52a3e5d",Leverancier,Leverancier,,Heijmans Utiliteit,,,,,,Actief,Gemeenten,Samenwerking,ebecf9a3-162e-4da8-a888-889b09192838,"2015-01-26T16:16:25+00:00"
e2af7a53-36cf-568b-9629-e69bab4dc170,Leverancier,Leverancier,,Helios Software Solutions,,,,,,Actief,Gemeenten,Gemeente,"11aaf77f-01d1-472b-a0c4-5e63ba1673eb","2018-05-08T16:51:07+00:00"
c1602135-3900-58d8-aad3-6f79809438df,Leverancier,Leverancier,,Heras,,,,,,Actief,Gemeenten,Gemeente,db3b997f-5a48-4133-bd9d-5695acf2a521,"2023-06-12T12:46:42+00:00"
fa0704ec-1075-5d64-afdc-aa59df8caba9,Leverancier,Leverancier,,Het College voor Arbeidszaken van de Vereniging van Nederlandse Gemeenten (CvA),,,,,,Actief,Gemeenten,Gemeente,"1e5f65a2-1b5d-4124-920b-66b1399d35e4","2016-01-05T22:49:38+00:00"
"6a9b32f8-5a28-5fb9-9e61-2121e93b9ff3",Leverancier,Leverancier,,Het Kadaster,,,,,,Actief,Gemeenten,Gemeente,"11116e43-889d-4f50-92eb-ce630ebafd9e","2025-08-04T13:16:37+00:00"
"20629a8c-318b-51fb-a6a9-9385a827930c",Leverancier,Leverancier,,Het Nederlands Inkoop Centrum (NIC),,,,,,Actief,Gemeenten,Gemeente,e3840d25-451b-4107-a5f0-0588d4fca3ee,"2017-02-03T14:40:00+00:00"
f0bfd1c7-9ccb-5a16-83c0-3b8989b775ea,Leverancier,Leverancier,,Hewlett-Packard,,,,,,Actief,Gemeenten,Samenwerking,"9aa7afc7-39a5-41f1-a104-91429c495592","2017-11-20T13:45:05+00:00"
"08596d60-c57f-587e-930c-bdd2a06052b0",Leverancier,Leverancier,,Hexagon,,,,,,Actief,Gemeenten,Gemeente,"098fa2df-f721-4d5d-802f-d555af15639d","2022-09-07T14:15:22+00:00"
b35860f7-bf47-5f94-8c5d-bf94656bd8c6,Leverancier,Leverancier,,HI SEC,,,,,,Actief,Gemeenten,Gemeente,"1f41e9e0-ac4d-471d-850a-9c083103667d","2014-08-27T15:49:42+00:00"
dda74533-1598-5b03-a3c2-80974b34327d,Leverancier,Leverancier,,High Focus,,,,,,Actief,Gemeenten,Gemeente,"364c76e5-1ef6-4bc3-95dd-f01be3c64669","2017-09-06T09:51:58+00:00"
"62f55f3d-1405-5385-9db4-07c887e61353",Leverancier,Leverancier,,HIGH SECURITY international B.V.,,,,,,Actief,Gemeenten,Samenwerking,"35537ae8-70b1-4ea8-ae6a-dd9a31e1b3b8","2016-06-21T11:23:56+00:00"
"3001904e-eda7-5265-86a6-d8e982e60649",Leverancier,Leverancier,,Hikvision,,,,,,Actief,Gemeenten,Gemeente,db3b997f-5a48-4133-bd9d-5695acf2a521,"2023-06-12T12:49:06+00:00"
"77fd207b-b865-5a68-a1b5-c96140148b24",Leverancier,Leverancier,,Hilti,,,,,,Actief,Gemeenten,Gemeente,"79a9341e-decf-4010-b2d3-f30d82f4e450","2021-09-08T13:59:01+00:00"
ceb24221-c428-5b5d-a4e4-f3f012ebd0cb,Leverancier,Leverancier,,HireIT,,,,,,Actief,Gemeenten,Gemeente,"81e0fc01-74f8-4439-b2e5-ee7c957e32ae","2014-09-10T07:52:32+00:00"
"8b0375a0-eb9a-5b42-a4e3-0ef79717dea7",Leverancier,Leverancier,,HMC,,,,,,Actief,Gemeenten,Gemeente,b0eea343-8d48-4144-a80d-2022d60c097f,"2018-10-01T09:47:35+00:00"
"99c5f5dd-8ed8-5648-926e-5d1202635444",Leverancier,Leverancier,,Hofland electronica b.v.,,,,,,Actief,Gemeenten,Gemeente,"22633027-4e8d-40c6-ae79-e15405728f19","2017-01-25T14:03:11+00:00"
fa2872f3-1ceb-574c-9e68-c0f4a61d496f,Leverancier,Leverancier,,Hohnstead,,,,,,Actief,Gemeenten,Gemeente,b0eea343-8d48-4144-a80d-2022d60c097f,"2019-03-13T13:14:22+00:00"
"67a321e3-ed61-59de-8259-fe2b71684e43",Leverancier,Leverancier,,Holland Systemen,,,,,,Actief,Gemeenten,Samenwerking,"72615a0b-8276-4f0c-ac73-82ee98c80d0b","2018-08-21T11:09:42+00:00"
"0b9f6a3b-e36a-5cdd-9224-41b8e5d1b9b6",Leverancier,Leverancier,,Hollandsch Welvaren,,,,,,Actief,Gemeenten,Gemeente,"269a3750-61f1-41f0-b03b-e53ab7eb6315","2021-05-17T12:20:14+00:00"
"106bd2b9-059e-5872-8762-4bf2b25f2163",Leverancier,Leverancier,,Holm Security,,,,,,Actief,Gemeenten,Gemeente,"2af271e0-a05b-460d-88c9-24c06b6eabe5","2025-03-18T13:54:50+00:00"
cf125fbf-4ca6-5e07-a295-53436fa95e10,Leverancier,Leverancier,,Honeywell,,,,,,Actief,Gemeenten,Gemeente,"3f8a0f92-979c-4cae-9ddf-7147a036d60b","2023-06-05T13:01:47+00:00"
a5988ac9-326c-596e-a02b-750f6c1aec68,Leverancier,Leverancier,,Honeywell Security,,,,,,Actief,Gemeenten,Gemeente,"751d7216-3be5-4ab2-9d95-40bdbc4444ec","2016-06-17T11:57:00+00:00"
b7d6b489-63c2-5d88-94e9-557053cf1f81,Leverancier,Leverancier,,Hootsuit Media Inc.,,,,,,Actief,Gemeenten,Gemeente,e7b34d5f-6917-4aef-8753-bfcb3d07660b,"2018-12-31T17:59:09+00:00"
eb58085a-4bcf-5b10-b0ce-7b6252136b74,Leverancier,Leverancier,,Hootsuite,,,,,,Actief,Gemeenten,Samenwerking,"25423a74-7a95-44e5-ad48-d3240f2323f5","2017-07-27T09:08:20+00:00"
c82abf63-4cde-5643-91e9-5863927b69a1,Leverancier,Leverancier,,Horlings & Eerbeek Automatisering B.V.,https://www.horlingseneerbeek.nl,test.vng.swc+Sal@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Leverancier,c82abf63-4cde-5643-91e9-5863927b69a1,"2014-03-26T10:13:27+00:00"
"8d35b5a6-c99a-5bca-bb42-24f4649e3897",Leverancier,Leverancier,,HowAboutYou B.V.,,,,,,Actief,Gemeenten,Samenwerking,"531dc053-40ae-4180-94a4-0af14eea374b","2019-12-24T10:48:40+00:00"
eca86c21-e7e6-580b-8e54-e819412bb619,Leverancier,Leverancier,,HPE Aruba,,,,,,Actief,Gemeenten,Gemeente,"3fa41daf-5e2d-4da2-a5a8-af0ed195ec13","2023-04-25T16:47:34+00:00"
"5f8bae09-fea8-51de-b872-6e418d368eb4",Leverancier,Leverancier,,HPS,,,,,,Actief,Gemeenten,Gemeente,bd186c79-d0c4-4dea-b4fc-cc95949fcfb5,"2023-10-11T10:09:52+00:00"
"5fe193e3-04de-5a0a-bd6d-a2416a66e378",Leverancier,Leverancier,,HPS Connectivity Solutions,,,,,,Actief,Gemeenten,Gemeente,"98a40e90-e9ef-4450-8a76-ca694f1f67f3","2016-02-29T09:56:26+00:00"
d12e2482-8ea2-5931-b7f7-562c6bf22d4a,Leverancier,Leverancier,,HPZone,,,,,,Actief,Gemeenten,Gemeente,c46223c8-bdca-44e2-b0c0-d6e266257ea9,"2023-06-26T15:49:58+00:00"
b7e16d45-0e52-5a97-affe-016775ca5327,Leverancier,Leverancier,,HSB,,,,,,Actief,Gemeenten,Gemeente,"0889ef9c-e5b4-4ef1-a92a-bb31f8562073","2016-10-18T09:05:44+00:00"
"5cbf8c86-58dc-568f-ae1c-30e087c63d7b",Leverancier,Leverancier,,HTA,,,,,,Actief,Gemeenten,Gemeente,fd4629e7-f5bb-474f-94a2-5bcc1e672089,"2016-03-08T12:46:49+00:00"
edfab904-072a-5b52-9aec-991bfabc2854,Leverancier,Leverancier,,HTA Software,https://hta.nl,test.vng.swc+Her@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Leverancier,edfab904-072a-5b52-9aec-991bfabc2854,"2014-07-15T12:14:42+00:00"
edfab904-072a-5b52-9aec-991bfabc2854,Leverancier,Leverancier,,HTA Software,https://hta.nl,test.vng.swc+Her@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Samenwerking,b8f6c562-92f8-4d45-b307-1cc27ba5e560,"2017-07-26T10:52:21+00:00"
ed782638-0e9e-5801-a2bd-640682aae3d1,Leverancier,Leverancier,,Https://www.khonraad.nl/,,,,,,Actief,Gemeenten,Gemeente,"90cb9d65-8a63-4bea-8631-57c9c818c72e","2018-06-06T15:34:27+00:00"
a953f509-32ce-5335-8241-f9bf2ae17732,Leverancier,Leverancier,,Hubblebee,,,,,,Actief,Gemeenten,Samenwerking,c349e17c-4f3d-400e-8621-f2c0f7cf378b,"2024-02-28T13:40:48+00:00"
daa74b65-ab30-5438-8374-62119c2efcb5,Leverancier,Leverancier,,Huddle BV,,,,,,Actief,Gemeenten,Gemeente,bc343b52-289d-4f5e-b420-f0d0b2abdcbe,"2022-04-13T10:34:02+00:00"
"02e53cdb-c511-5e5c-baaa-8049cbe22611",Leverancier,Leverancier,,Human Capital Group,,,,,,Actief,Gemeenten,Gemeente,e7b34d5f-6917-4aef-8753-bfcb3d07660b,"2018-12-31T17:45:38+00:00"
"2aeb0a84-f891-5f7a-a287-239e62c20ec3",Leverancier,Leverancier,,Humatix,,,,,,Actief,Gemeenten,Gemeente,"24e2f780-e346-434e-b687-6502f63971d5","2016-02-29T14:41:16+00:00"
b405e5ea-5ba7-593f-b3c9-af33d490dd94,Leverancier,Leverancier,,Hummingbird,,,,,,Actief,Gemeenten,Gemeente,cb634d57-2b5f-4a03-9be4-d04c483853a7,"2016-12-16T11:18:19+00:00"
c459246a-ed18-5d8e-9af5-0189801d6093,Leverancier,Leverancier,,Hydrologic,,,,,,Actief,Gemeenten,Gemeente,ab8c21a3-105a-437c-be7e-41553dff6dc4,"2022-01-05T17:35:23+00:00"
"93b41107-e759-5ed9-a221-c2c02d46f926",Leverancier,Leverancier,,Hygiena,,,,,,Actief,Gemeenten,Samenwerking,"35537ae8-70b1-4ea8-ae6a-dd9a31e1b3b8","2017-07-27T11:02:44+00:00"
"46c93ccc-8608-5e8f-9dfa-a8986b468546",Leverancier,Leverancier,,Hyland,,,,,,Actief,Gemeenten,Gemeente,"79061205-d3a8-40c4-addb-8e9a15f5f04e","2024-10-24T12:48:38+00:00"
b9980c65-a036-5d02-a901-bf2722c1d18c,Leverancier,Leverancier,,Hyland Netherlands B.V.,,,,,,Actief,Gemeenten,Gemeente,db7fdd84-bdfd-41d6-8641-0f1e2a954c25,"2020-11-23T12:02:52+00:00"
"40b7350e-6dbb-57ae-a1c3-8bdb6bdb1680",Leverancier,Leverancier,,Hymark,,,,,,Actief,Gemeenten,Gemeente,cb634d57-2b5f-4a03-9be4-d04c483853a7,"2017-12-15T10:56:38+00:00"
"2eb907e6-9896-5fe3-b68d-23f72506a21c",Leverancier,Leverancier,,I&M,,,,,,Actief,Gemeenten,Samenwerking,"1e66cc98-1d66-4955-97a1-343571383c76","2016-05-31T10:40:49+00:00"
"822bb2b3-2715-57d8-b1d7-99cd0102ab8d",Leverancier,Leverancier,,I&OResearch,,,,,,Actief,Gemeenten,Gemeente,"90cb9d65-8a63-4bea-8631-57c9c818c72e","2021-10-19T13:46:03+00:00"
"877daa05-c17c-54ba-bcdc-8e6895a4e9c3",Leverancier,Leverancier,,I-corp,,,,,,Actief,Gemeenten,Gemeente,"79a9341e-decf-4010-b2d3-f30d82f4e450","2021-11-10T13:10:05+00:00"
"7358832c-701a-52f5-a189-93ecf008dd13",Leverancier,Leverancier,,I-FourC,,,,,,Actief,Gemeenten,Gemeente,fd4629e7-f5bb-474f-94a2-5bcc1e672089,"2018-12-13T08:30:48+00:00"
"80978602-b1fe-5760-8856-4f63bb39df98",Leverancier,Leverancier,,I-GO,,,,,,Actief,Gemeenten,Samenwerking,c349e17c-4f3d-400e-8621-f2c0f7cf378b,"2024-02-28T13:56:01+00:00"
"1be1a52f-f9b2-55e6-9a6b-abfe3e702b6b",Leverancier,Leverancier,,I-Navigator consortium,,,,,,Actief,Gemeenten,Gemeente,f27de83f-f8b2-4c6b-b6c2-980800ad7910,"2014-07-02T11:57:08+00:00"
"1b7fe0f3-1b44-5a55-b14e-53a2907d4aa6",Leverancier,Leverancier,,I-Net,,,,,,Actief,Gemeenten,Gemeente,"1f66615f-fa81-44f6-92e3-eadac6b11eca","2017-11-07T08:44:13+00:00"
"74804008-ebca-5529-b126-a5e3f776e665",Leverancier,Leverancier,,I-Real,,,,,,Actief,Gemeenten,Gemeente,"2af271e0-a05b-460d-88c9-24c06b6eabe5","2024-11-28T15:32:53+00:00"
b83d3297-7a9a-5076-b631-c5ba97d02bc5,Leverancier,Leverancier,,I-Reserve,,,,,,Actief,Gemeenten,Gemeente,"098fa2df-f721-4d5d-802f-d555af15639d","2022-08-31T16:07:20+00:00"
"0e4720ad-0421-5a99-a5c0-f0b82f39e54a",Leverancier,Leverancier,,I-select,,,,,,Actief,Gemeenten,Samenwerking,e3e8114d-0732-4bdc-94b6-45822f17de4d,"2017-12-01T12:57:00+00:00"
bfd6fe13-82b9-5d0a-83c5-56b148aedbcf,Leverancier,Leverancier,,I8,,,,,,Actief,Gemeenten,Gemeente,"6ea9357b-c6cb-4702-8e95-baafeaa6b38c","2018-10-29T14:21:42+00:00"
"059bfd0f-13d9-5f0f-96f4-76e92e84a7e8",Leverancier,Leverancier,,iASSET,https://iasset.nl,test.vng.swc+Inf@gmail.com,+31 23 4567890,,,Actief,Gemeenten,Leverancier,"059bfd0f-13d9-5f0f-96f4-76e92e84a7e8","2014-03-26T10:13:27+00:00"
